circRNAs	Normal1_count	Normal2_count	Normal3_count	Tumor1_count	Tumor2_count	Tumor3_count
novel_circ_000903	23.73195464	7.648312939	0	2.60841589	0	0
novel_circ_000905	6.389372403	3.277848402	12.87317503	0	0	0
novel_circ_000914	24.64472212	24.58386302	65.30781479	20.86732712	0	0
novel_circ_000915	11.86597732	1.092616134	6.279597576	1.304207945	0	0
novel_circ_000923	21.90641967	5.463080671	0	15.65049534	0	0
novel_circ_000928	157.9087751	56.26973091	48.66688121	96.51138791	112.1801196	42.64028792
novel_circ_000964	90.36398112	45.88987763	13.81511467	18.25891123	0	0
novel_circ_000965	10.95320983	9.833545207	0	49.5599019	0	0
novel_circ_000966	76.67246883	75.39051326	26.6882897	63.90618929	0	0
novel_circ_000969	13.69151229	21.30601462	41.445344	54.77673368	77.36559969	0
novel_circ_000972	0	1.638924201	5.965617697	0	42.55107983	0
novel_circ_000973	23.73195464	15.84293395	0	61.2977734	85.10215966	0
novel_circ_000977	60.24265408	30.59325176	34.22380679	22.17153506	0	0
novel_circ_000981	7.302139889	10.92616134	5.023678061	3.912623834	0	0
novel_circ_000982	471.9007903	329.4237644	279.756072	53.47252573	0	0
novel_circ_000985	81.23630626	42.06572116	108.3230582	183.8933202	85.10215966	46.12112775
novel_circ_000986	24.64472212	5.463080671	1.569899394	0	0	0
novel_circ_000989	117.7470057	63.37173578	72.21537212	106.9450515	0	50.47217754
novel_circ_000990	53.85328168	24.03755495	47.09698182	16.95470328	30.94623988	109.6464547
novel_circ_000997	5.476604917	3.277848402	0	3.912623834	0	0
novel_circ_000998	11.86597732	2.731540335	0	1.304207945	0	0
novel_circ_001000	3.651069944	1.638924201	5.651637818	0	0	0
novel_circ_001003	6.389372403	4.370464537	0	26.0841589	85.10215966	0
novel_circ_001005	3.651069944	4.916772604	0	5.216831779	0	0
novel_circ_001008	9.127674861	3.82415647	10.67531588	0	0	0
novel_circ_001012	1.825534972	3.277848402	0	20.86732712	0	0
novel_circ_001014	20.08088469	25.13017109	27.31624946	37.8220304	0	0
novel_circ_001020	0.912767486	1.638924201	7.535517091	0	0	0
novel_circ_001022	82.14907375	77.57574552	16.01297382	9.129455613	0	0
novel_circ_001023	20.08088469	11.47246941	0	6.521039724	0	0
novel_circ_001026	0.912767486	3.82415647	5.965617697	0	0	53.95301737
novel_circ_001028	8.214907375	2.185232268	7.84949697	0	0	0
novel_circ_001032	2.738302458	7.648312939	14.12909455	0	0	0
novel_circ_001033	14.60427978	18.02816621	16.95491346	20.86732712	38.68279985	0
novel_circ_001034	3.651069944	6.555696805	0	0	0	15.66377924
novel_circ_001035	1.825534972	2.731540335	8.791436606	13.04207945	0	83.54015593
novel_circ_001042	0.912767486	3.277848402	3.453778667	0	0	1.740419915
novel_circ_001045	95.84058604	164.4387282	154.1641205	157.8091613	143.1263594	0
novel_circ_001052	85.80014369	32.77848402	9.105416485	67.81881313	0	0
novel_circ_001055	110.4448658	33.87110016	19.15277261	50.86410985	34.81451986	0
novel_circ_001066	10.95320983	5.463080671	0	13.04207945	0	0
novel_circ_001075	17.34258224	12.01877748	9.105416485	0	0	0
novel_circ_001093	150.6066352	64.46435192	84.14660752	61.2977734	0	0
novel_circ_001098	5.476604917	4.370464537	0	7.825247669	0	0
novel_circ_001102	412.5709037	88.50190687	67.50567394	104.3366356	0	0
novel_circ_001103	83.97460872	8.740929073	8.791436606	35.21361451	0	0
novel_circ_001112	29.20855955	15.84293395	6.593577455	0	0	0
novel_circ_001117	20.08088469	5.463080671	3.453778667	40.43044629	27.07795989	0
novel_circ_001118	31.03409453	18.57447428	10.98929576	1.304207945	11.60483995	0
novel_circ_001122	96.75335353	47.52880184	143.8027845	13.04207945	0	0
novel_circ_001130	3.651069944	0.546308067	0	2.60841589	0	0
novel_circ_001133	4.56383743	5.463080671	6.279597576	0	7.736559969	0
novel_circ_001136	185.2917997	92.32606334	119.6263338	54.77673368	0	0
novel_circ_001137	9.127674861	1.092616134	9.419396364	0	0	0
novel_circ_001144	21.90641967	28.95432756	0	36.51782245	0	0
novel_circ_001153	20.99365218	8.740929073	34.85176655	0	0	0
novel_circ_001156	148.7811002	15.29662588	10.67531588	71.73143696	0	0
novel_circ_001164	35.59793196	14.20400974	5.965617697	31.30099067	30.94623988	0
novel_circ_001170	5.476604917	17.48185815	19.78073236	20.86732712	0	53.08280741
novel_circ_001188	19.16811721	4.370464537	9.733376243	18.25891123	0	0
novel_circ_001195	4.56383743	9.833545207	25.43237018	0	0	0
novel_circ_001202	28.29579207	7.102004872	0	56.08094162	0	0
novel_circ_001208	0	6.009388738	2.51183903	1.304207945	11.60483995	0
novel_circ_001209	39.2490019	27.86171142	48.66688121	23.47574301	38.68279985	38.28923813
novel_circ_001211	2.738302458	1.092616134	1.883879273	6.521039724	0	0
novel_circ_001213	1.825534972	1.092616134	9.733376243	0	0	0
novel_circ_001219	1.825534972	1.638924201	0	5.216831779	0	0
novel_circ_001221	2.738302458	4.916772604	9.419396364	7.825247669	46.41935982	0
novel_circ_001230	119.5725407	49.7140341	91.68212461	22.17153506	38.68279985	0
novel_circ_001232	2.738302458	0.546308067	0	1.304207945	0	0
novel_circ_001240	1.825534972	1.092616134	3.767758546	2.60841589	0	0
novel_circ_001243	0	1.092616134	0	6.521039724	50.2876398	0
novel_circ_001244	0	2.185232268	5.023678061	7.825247669	0	0
novel_circ_001250	0.912767486	6.009388738	0	3.912623834	23.20967991	0
novel_circ_001254	3.651069944	3.277848402	0	36.51782245	0	0
novel_circ_001256	1.825534972	4.916772604	0	0	0	89.63162563
novel_circ_001268	4.56383743	3.82415647	6.279597576	0	0	0
novel_circ_001272	2.738302458	3.82415647	0	0	85.10215966	0
novel_circ_001274	16.42981475	14.75031781	39.56146473	7.825247669	11.60483995	135.7527534
novel_circ_001288	0	4.916772604	2.197859152	0	0	174.0419915
novel_circ_001290	23.73195464	13.65770168	28.57216897	0	0	0
novel_circ_001307	12.77874481	8.740929073	0	19.56311917	0	0
novel_circ_001311	18.25534972	7.102004872	11.93123539	23.47574301	0	0
novel_circ_001315	0	4.916772604	23.54849091	2.60841589	0	0
novel_circ_001321	1.825534972	11.47246941	3.767758546	0	0	0
novel_circ_001322	103.1427259	159.5219556	32.6539074	49.5599019	54.15591979	0
novel_circ_001323	10.04044235	9.833545207	12.24521527	0	0	0
novel_circ_001324	7.302139889	11.47246941	10.04735612	0	0	0
novel_circ_001327	34.68516447	29.50063562	7.535517091	9.129455613	0	0
novel_circ_001330	0.912767486	6.009388738	22.92053115	0	0	0
novel_circ_001335	31.94686201	12.56508554	5.651637818	0	0	0
novel_circ_001337	0	9.28723714	13.50113479	3.912623834	0	0
novel_circ_001340	0	6.555696805	1.883879273	0	19.34139992	147.0654828
novel_circ_001347	19.16811721	6.009388738	0	13.04207945	0	0
novel_circ_001349	166.1236825	99.42806821	39.56146473	28.69257478	11.60483995	0
novel_circ_001354	115.0087032	86.86298267	40.18942449	31.30099067	54.15591979	0
novel_circ_001361	13.69151229	13.65770168	24.49043055	0	85.10215966	0
novel_circ_001363	3.651069944	2.185232268	0	0	42.55107983	0
novel_circ_001371	25.55748961	9.833545207	0	33.90940656	0	0
novel_circ_001372	3.651069944	4.370464537	18.83879273	0	0	0
novel_circ_001374	96.75335353	69.38112452	69.38955322	24.77995095	112.1801196	33.93818835
novel_circ_001375	74.84693386	21.30601462	56.83035806	3.912623834	42.55107983	0
novel_circ_001379	7.302139889	1.092616134	0	2.60841589	23.20967991	0
novel_circ_001380	29.20855955	6.009388738	0	7.825247669	0	0
novel_circ_001386	104.9682609	34.96371629	0	35.21361451	0	0
novel_circ_001395	10.95320983	1.092616134	0	0	23.20967991	0
novel_circ_001398	5.476604917	2.185232268	0	3.912623834	0	0
novel_circ_001412	5.476604917	4.370464537	0	14.34628739	0	0
novel_circ_001418	1.825534972	1.638924201	0	0	15.47311994	0
novel_circ_001423	14.60427978	6.555696805	0	1.304207945	38.68279985	0
novel_circ_001424	26.4702571	25.13017109	14.44307442	14.34628739	0	0
novel_circ_001434	4.56383743	3.277848402	0	10.43366356	0	0
novel_circ_001436	7.302139889	26.22278722	11.61725552	61.2977734	34.81451986	45.25091779
novel_circ_001437	18.25534972	20.21339848	9.419396364	3.912623834	0	0
novel_circ_001438	14.60427978	44.25095343	137.5231869	0	150.8629194	212.3312296
novel_circ_001440	80.32353878	87.9555988	119.6263338	84.77351641	38.68279985	0
novel_circ_001442	10.95320983	18.57447428	9.419396364	31.30099067	0	0
novel_circ_001446	10.95320983	9.28723714	0	0	54.15591979	0
novel_circ_001455	12.77874481	10.37985327	14.12909455	7.825247669	0	0
novel_circ_001469	21.90641967	9.833545207	0	9.129455613	0	0
novel_circ_001471	146.0427978	80.30728586	70.64547273	24.77995095	3.868279985	0
novel_circ_001473	35.59793196	11.47246941	30.45604824	10.43366356	0	0
novel_circ_001475	10.04044235	0.546308067	5.651637818	0	0	0
novel_circ_001476	3.651069944	2.185232268	0	5.216831779	15.47311994	0
novel_circ_001477	3.651069944	1.092616134	0	5.216831779	15.47311994	0
novel_circ_001481	0	3.82415647	0	1.304207945	3.868279985	0
novel_circ_001482	32.8596295	87.40929073	34.22380679	103.0324276	499.008118	0
novel_circ_001486	16.42981475	9.833545207	23.54849091	7.825247669	0	0
novel_circ_001488	3.651069944	2.185232268	0	2.60841589	0	0
novel_circ_001489	50.20221173	23.49124688	7.221537212	14.34628739	0	0
novel_circ_001490	17.34258224	1.092616134	9.419396364	13.04207945	0	0
novel_circ_001502	20.08088469	15.84293395	19.46675249	0	0	0
novel_circ_001503	1.825534972	3.82415647	5.651637818	0	0	0
novel_circ_001504	7.302139889	9.28723714	27.31624946	7.825247669	46.41935982	0
novel_circ_001507	0	0.546308067	2.825818909	0	30.94623988	0
novel_circ_001514	5.476604917	7.648312939	0	0	38.68279985	0
novel_circ_001522	2.738302458	1.638924201	0	0	15.47311994	0
novel_circ_001536	6.389372403	1.092616134	0	11.7378715	0	0
novel_circ_001543	5.476604917	1.638924201	9.419396364	11.7378715	0	0
novel_circ_001544	1.825534972	0.546308067	1.255919515	0	0	0
novel_circ_001545	3.651069944	6.555696805	7.84949697	11.7378715	0	0
novel_circ_001546	6.389372403	10.92616134	0.941939636	0	19.34139992	0
novel_circ_001552	10.04044235	11.47246941	44.27116291	0	100.5752796	0
novel_circ_001553	1.825534972	5.463080671	3.139798788	0	0	0
novel_circ_001554	20.08088469	3.277848402	3.139798788	0	0	0
novel_circ_001556	84.88737621	136.5770168	220.7278548	28.69257478	224.3602391	184.484511
novel_circ_001557	26.4702571	9.28723714	22.92053115	0	0	0
novel_circ_001558	23.73195464	12.01877748	17.26889333	5.216831779	0	0
novel_circ_001560	3.651069944	4.916772604	10.04735612	9.129455613	0	0
novel_circ_001562	5.476604917	1.092616134	16.64093358	0	0	0
novel_circ_001564	17.34258224	9.833545207	15.07103418	0	0	0
novel_circ_001565	16.42981475	6.009388738	0	0	3.868279985	0
novel_circ_001568	33.77239699	3.82415647	0	5.216831779	19.34139992	0
novel_circ_001576	6.389372403	0	3.139798788	32.60519862	0	0
novel_circ_001578	5.476604917	19.66709041	5.33765794	0	7.736559969	0
novel_circ_001579	20.99365218	10.92616134	0	33.90940656	0	0
novel_circ_001580	22.81918715	21.85232268	40.81738424	31.30099067	0	0
novel_circ_001581	1.825534972	1.638924201	6.593577455	0	0	0
novel_circ_001582	30.12132704	43.1583373	61.85403612	104.3366356	116.0483995	0
novel_circ_001583	10.04044235	11.47246941	0	13.04207945	54.15591979	0
novel_circ_001590	12.77874481	5.463080671	16.64093358	0	0	0
novel_circ_001600	6.389372403	3.82415647	11.61725552	11.7378715	0	0
novel_circ_001601	111.3576333	59.54757931	39.24748485	29.99678273	0	0
novel_circ_001603	14.60427978	3.277848402	0.313979879	0	0	0
novel_circ_001606	34.68516447	35.51002436	14.44307442	5.216831779	0	0
novel_circ_001608	1.825534972	2.731540335	4.395718303	0	0	0
novel_circ_001611	10.04044235	13.65770168	10.67531588	3.912623834	0	0
novel_circ_001615	2.738302458	2.185232268	1.883879273	13.04207945	0	0
novel_circ_001616	3.651069944	0.546308067	6.593577455	0	0	0
novel_circ_001618	6.389372403	1.638924201	4.709698182	0	0	0
novel_circ_001619	2.738302458	4.370464537	1.569899394	0	0	0
novel_circ_001623	40.16176939	15.29662588	8.791436606	10.43366356	0	0
novel_circ_001637	48.37667676	24.03755495	20.09471224	0	85.10215966	0
novel_circ_001638	20.08088469	14.75031781	5.651637818	0	0	0
novel_circ_001642	12.77874481	4.370464537	5.33765794	0	0	0
novel_circ_001644	140.5661929	111.4468457	223.8676536	23.47574301	38.68279985	89.63162563
novel_circ_001647	42.90007185	45.34356957	103.9273399	26.0841589	54.15591979	168.8207318
novel_circ_001648	5.476604917	0.546308067	4.081738424	0	11.60483995	0
novel_circ_001649	5.476604917	9.833545207	5.33765794	0	0	0
novel_circ_001657	9.127674861	1.638924201	11.61725552	0	0	0
novel_circ_001660	2.738302458	7.648312939	0.941939636	0	0	0
novel_circ_001668	3.651069944	3.277848402	12.24521527	0	0	0
novel_circ_001675	12.77874481	4.916772604	15.69899394	6.521039724	19.34139992	0
novel_circ_001676	38.33623442	19.12078235	17.58287321	0	0	0
novel_circ_001679	1.825534972	3.277848402	18.83879273	0	0	0
novel_circ_001682	10.04044235	9.28723714	10.67531588	0	0	0
novel_circ_001683	33.77239699	6.555696805	12.24521527	0	0	0
novel_circ_001684	18.25534972	10.92616134	30.45604824	0	15.47311994	0
novel_circ_001686	597.8627034	111.9931538	178.654551	32.60519862	0	0
novel_circ_001688	28.29579207	6.009388738	10.361336	0	0	0
novel_circ_001690	12.77874481	5.463080671	6.593577455	0	0	0
novel_circ_001691	65.719259	23.49124688	27.94420921	23.47574301	0	0
novel_circ_001714	9.127674861	11.47246941	3.139798788	0	0	0
novel_circ_001719	2.738302458	1.092616134	12.55919515	0	0	0
novel_circ_001720	6.389372403	12.01877748	16.95491346	0	0	0
novel_circ_001722	0	3.277848402	2.825818909	0	46.41935982	0
novel_circ_001726	0	9.28723714	12.55919515	0	19.34139992	0
novel_circ_001731	9.127674861	2.185232268	0	5.216831779	0	0
novel_circ_001752	3.651069944	14.75031781	10.98929576	1.304207945	0	0
novel_circ_001755	46.55114179	49.16772604	84.77456728	0	0	0
novel_circ_001756	11.86597732	9.833545207	31.71196776	0	0	0
novel_circ_001791	8.214907375	6.555696805	0	15.65049534	0	0
novel_circ_001802	2.738302458	1.638924201	0	1.304207945	0	0
novel_circ_001804	55.67881665	53.53819057	80.37884897	11.7378715	0	0
novel_circ_001805	665.4074974	202.1339848	128.1037906	193.0227758	0	0
novel_circ_001807	491.0689075	197.7635203	7.221537212	135.6376263	46.41935982	0
novel_circ_001808	2.738302458	3.82415647	2.825818909	2.60841589	0	0
novel_circ_001811	0.912767486	2.185232268	0	2.60841589	0	0
novel_circ_001814	63.89372403	28.95432756	1.883879273	10.43366356	0	0
novel_circ_001818	59.3298866	35.51002436	16.95491346	48.25569396	0	0
novel_circ_001823	11.86597732	3.82415647	22.60655127	0	0	0
novel_circ_001825	1.825534972	0.546308067	0	7.825247669	0	0
novel_circ_001838	6.389372403	1.638924201	6.907557334	0	0	0
novel_circ_001839	4.56383743	8.194621006	2.197859152	0	0	0
novel_circ_001843	4.56383743	2.185232268	9.733376243	7.825247669	0	0
novel_circ_001844	168.8619849	212.5138381	129.6736899	39.12623834	100.5752796	0
novel_circ_001845	83.06184123	91.2334472	26.6882897	62.60198135	46.41935982	0
novel_circ_001849	1.825534972	2.731540335	3.139798788	5.216831779	0	0
novel_circ_001851	25.55748961	20.21339848	50.23678061	16.95470328	27.07795989	46.12112775
novel_circ_001852	104.0554934	218.5232268	21.35063176	61.2977734	162.4677594	60.04448707
novel_circ_001853	3.651069944	3.82415647	2.825818909	0	0	0
novel_circ_001878	9.127674861	1.638924201	7.535517091	0	0	0
novel_circ_001880	5.476604917	1.092616134	25.74635006	56.08094162	0	0
novel_circ_001884	19.16811721	9.833545207	0	58.68935751	0	0
novel_circ_001886	3.651069944	2.185232268	0	13.04207945	0	0
novel_circ_001888	29.20855955	9.833545207	0	11.7378715	0	0
novel_circ_001891	6.389372403	3.82415647	9.105416485	13.04207945	27.07795989	0
novel_circ_001892	0.912767486	4.370464537	0	19.56311917	0	0
novel_circ_001893	3.651069944	10.37985327	5.33765794	9.129455613	154.7311994	0
novel_circ_001896	0.912767486	0.546308067	0.313979879	0	34.81451986	0
novel_circ_001910	1.825534972	0	5.965617697	23.47574301	46.41935982	0
novel_circ_001914	1.825534972	4.916772604	4.081738424	0	0	0
novel_circ_001926	3.651069944	6.555696805	11.61725552	0	0	0
novel_circ_001931	67.54479397	57.90865511	12.55919515	11.7378715	0	0
novel_circ_001933	54.76604917	19.12078235	11.93123539	0	0	0
novel_circ_001935	9.127674861	1.638924201	0	0	0	61.78490699
novel_circ_001936	9.127674861	5.463080671	6.279597576	0	0	0
novel_circ_001940	3.651069944	0	12.24521527	0	46.41935982	0
novel_circ_001941	10.95320983	4.916772604	10.04735612	0	0	0
novel_circ_001943	41.07453687	6.009388738	6.907557334	0	0	0
novel_circ_001945	5.476604917	1.638924201	0	7.825247669	0	0
novel_circ_001952	1.825534972	0.546308067	0	10.43366356	0	0
novel_circ_001973	19.16811721	29.50063562	12.87317503	0	0	0
novel_circ_001981	6.389372403	2.185232268	1.883879273	0	0	0
novel_circ_001982	23.73195464	14.20400974	16.01297382	0	0	0
novel_circ_001988	16.42981475	3.277848402	5.651637818	0	0	0
novel_circ_001989	91.27674861	10.92616134	7.221537212	7.825247669	0	0
novel_circ_001991	297.5622005	59.00127124	97.33376243	9.129455613	0	0
novel_circ_001994	14.60427978	3.82415647	0	0	0	26.97650868
novel_circ_001996	31.03409453	6.555696805	28.88614885	2.60841589	0	0
novel_circ_002002	12.77874481	24.03755495	10.67531588	18.25891123	0	0
novel_circ_002005	18.25534972	9.833545207	7.221537212	0	0	0
novel_circ_002007	4.56383743	2.185232268	12.87317503	0	0	0
novel_circ_002008	25.55748961	7.648312939	18.21083297	0	0	0
novel_circ_002010	38.33623442	13.11139361	25.43237018	0	0	0
novel_circ_002014	2.738302458	13.11139361	1.255919515	0	0	0
novel_circ_002017	0.912767486	0.546308067	3.453778667	5.216831779	0	0
novel_circ_002019	3.651069944	0.546308067	0	2.60841589	0	0
novel_circ_002022	0.912767486	8.194621006	13.18715491	0	0	0
novel_circ_002025	13.69151229	7.102004872	7.535517091	0	0	0
novel_circ_002037	38.33623442	45.88987763	10.361336	41.73465423	3.868279985	0
novel_circ_002047	15.51704726	26.76909529	17.26889333	187.805944	205.0188392	65.26574682
novel_circ_002048	0	1.638924201	0	7.825247669	46.41935982	0
novel_circ_002051	6.389372403	4.916772604	6.279597576	0	0	0
novel_circ_002057	16.42981475	9.833545207	3.139798788	3.912623834	0	0
novel_circ_002060	89.45121364	20.21339848	12.87317503	16.95470328	0	0
novel_circ_002063	1331.727762	528.2799009	354.1693033	106.9450515	50.2876398	0
novel_circ_002068	15.51704726	7.102004872	0	3.912623834	0	0
novel_circ_002094	1.825534972	2.185232268	17.89685309	0	0	0
novel_circ_002096	11.86597732	14.75031781	0	33.90940656	0	0
novel_circ_002106	0	1.092616134	1.569899394	0	23.20967991	0
novel_circ_002108	5.476604917	2.185232268	6.279597576	0	0	0
novel_circ_002109	23.73195464	17.48185815	13.50113479	0	0	0
novel_circ_002112	10.95320983	10.92616134	15.07103418	0	0	0
novel_circ_002113	20.08088469	2.731540335	0	9.129455613	0	0
novel_circ_002115	5.476604917	3.277848402	9.419396364	0	0	0
novel_circ_002117	5.476604917	1.092616134	7.535517091	0	0	0
novel_circ_002118	14.60427978	13.11139361	9.733376243	0	0	0
novel_circ_002122	6.389372403	2.185232268	12.55919515	0	0	0
novel_circ_002133	6.389372403	3.277848402	1.883879273	0	0	0
novel_circ_002136	13.69151229	21.85232268	5.651637818	0	0	0
novel_circ_002138	11.86597732	4.370464537	16.64093358	0	0	0
novel_circ_002139	5.476604917	28.95432756	22.60655127	0	0	0
novel_circ_002152	4.56383743	7.102004872	11.61725552	1.304207945	0	0
novel_circ_002153	4.56383743	1.092616134	0.627959758	2.60841589	0	0
novel_circ_002154	25.55748961	8.194621006	6.593577455	13.04207945	0	0
novel_circ_002155	5.476604917	0.546308067	1.255919515	0	0	0
novel_circ_002157	26.4702571	7.102004872	21.97859152	14.34628739	0	0
novel_circ_002158	172.5130549	33.87110016	34.53778667	33.90940656	139.2580794	0
novel_circ_002159	12.77874481	22.39863075	49.29484097	0	0	0
novel_circ_002161	15.51704726	8.194621006	36.10768606	0	23.20967991	67.00616673
novel_circ_002182	15.51704726	11.47246941	0	0	58.02419977	0
novel_circ_002186	31.94686201	19.66709041	7.84949697	0	0	0
novel_circ_002188	29.20855955	15.84293395	9.419396364	0	0	0
novel_circ_002190	5.476604917	6.555696805	1.883879273	0	0	0
novel_circ_002200	323.1196901	61.18650351	24.17645067	0	0	0
novel_circ_002206	71.19586391	16.38924201	3.767758546	18.25891123	0	0
novel_circ_002207	17.34258224	3.277848402	16.95491346	7.825247669	0	26.10629873
novel_circ_002213	37.42346693	7.648312939	42.70126352	0	0	0
novel_circ_002218	742.0799662	419.5645955	219.4719353	78.25247669	42.55107983	0
novel_circ_002223	8.214907375	0.546308067	8.791436606	0	0	0
novel_circ_002225	1.825534972	1.638924201	3.767758546	0	0	0
novel_circ_002226	6.389372403	2.731540335	0	15.65049534	0	0
novel_circ_002227	10.04044235	6.009388738	10.361336	0	0	0
novel_circ_002229	26.4702571	18.02816621	13.50113479	3.912623834	0	0
novel_circ_002230	418.9602761	192.8467477	94.19396364	126.5081706	92.83871963	0
novel_circ_002231	28.29579207	14.20400974	2.825818909	0	0	0
novel_circ_002235	3.651069944	12.56508554	19.46675249	0	73.49731971	0
novel_circ_002236	27.38302458	18.57447428	20.722672	0	0	0
novel_circ_002243	46.55114179	13.65770168	16.01297382	0	7.736559969	0
novel_circ_002244	50.20221173	23.49124688	63.10995564	15.65049534	0	5.221259745
novel_circ_002245	9.127674861	9.833545207	20.722672	0	0	0
novel_circ_002251	5.476604917	13.65770168	8.163476849	0	0	0
novel_circ_002252	7.302139889	2.731540335	24.49043055	0	0	0
novel_circ_002256	19.16811721	7.648312939	0	19.56311917	54.15591979	0
novel_circ_002261	2.738302458	29.50063562	0	0	11.60483995	0
novel_circ_002268	94.01505107	56.81603898	71.58741237	44.34307012	30.94623988	0
novel_circ_002282	16.42981475	8.194621006	0	16.95470328	0	0
novel_circ_002293	62.06818905	19.66709041	20.09471224	11.7378715	0	0
novel_circ_002302	0.912767486	2.731540335	0	2.60841589	0	0
novel_circ_002312	0	3.82415647	0	1.304207945	119.9166795	0
novel_circ_002319	28.29579207	8.740929073	11.93123539	0	3.868279985	0
novel_circ_002323	5.476604917	4.370464537	8.163476849	0	0	0
novel_circ_002324	1.825534972	2.185232268	0	13.04207945	0	0
novel_circ_002341	6.389372403	2.185232268	0	0	23.20967991	0
novel_circ_002347	28.29579207	32.23217596	10.04735612	11.7378715	0	0
novel_circ_002354	3.651069944	8.740929073	16.01297382	0	0	0
novel_circ_002355	1.825534972	4.916772604	16.01297382	0	0	0
novel_circ_002359	0	3.277848402	16.3269537	0	34.81451986	0
novel_circ_002375	0	1.092616134	0	6.521039724	46.41935982	0
novel_circ_002377	6.389372403	7.102004872	18.21083297	3.912623834	0	0
novel_circ_002386	4.56383743	2.185232268	10.361336	0	0	0
novel_circ_002389	231.8429415	61.18650351	11.93123539	0	0	0
novel_circ_002397	47.46390928	20.21339848	7.535517091	0	0	0
novel_circ_002408	36.51069944	39.33418083	18.21083297	0	0	0
novel_circ_002412	10.04044235	13.11139361	5.023678061	13.04207945	0	0
novel_circ_002416	1.825534972	2.185232268	3.139798788	0	0	0
novel_circ_002422	502.0221173	287.9043513	191.8417059	121.2913389	73.49731971	0
novel_circ_002424	1.825534972	4.916772604	0	3.912623834	0	0
novel_circ_002426	2.738302458	1.092616134	0	5.216831779	0	0
novel_circ_002428	20.99365218	7.648312939	3.767758546	14.34628739	0	0
novel_circ_002429	21.90641967	15.84293395	0	20.86732712	42.55107983	0
novel_circ_002435	20.08088469	14.20400974	0	7.825247669	0	0
novel_circ_002436	10.95320983	1.638924201	0.627959758	0	0	0
novel_circ_002439	12.77874481	7.102004872	8.791436606	5.216831779	0	0
novel_circ_002465	1.825534972	5.463080671	11.93123539	5.216831779	0	0
novel_circ_002471	11.86597732	6.555696805	6.907557334	22.17153506	15.47311994	0
novel_circ_002473	80.32353878	59.54757931	48.66688121	2.60841589	61.89247975	34.8083983
novel_circ_002475	5.476604917	3.277848402	3.453778667	0	0	0
novel_circ_002479	9.127674861	8.740929073	0	3.912623834	30.94623988	0
novel_circ_002485	27.38302458	18.02816621	77.23905019	61.2977734	46.41935982	55.69343728
novel_circ_002489	8.214907375	0.546308067	0	7.825247669	0	0
novel_circ_002512	6.389372403	19.66709041	15.38501406	0	162.4677594	0
novel_circ_002513	8.214907375	8.740929073	12.55919515	0	15.47311994	0
novel_circ_002516	13.69151229	3.277848402	5.023678061	0	0	0
novel_circ_002517	94.92781855	23.49124688	32.6539074	5.216831779	0	0
novel_circ_002521	7.302139889	2.185232268	0	0	15.47311994	0
novel_circ_002526	50.20221173	57.36234704	92.93804413	6.521039724	0	0
novel_circ_002527	5.476604917	7.102004872	25.43237018	0	0	0
novel_circ_002531	15.51704726	7.102004872	30.77002812	0	0	0
novel_circ_002537	5.476604917	12.01877748	14.12909455	1.304207945	0	0
novel_circ_002548	10.95320983	12.56508554	0	0	23.20967991	0
novel_circ_002555	15.51704726	13.65770168	15.38501406	0	0	0
novel_circ_002557	5.476604917	1.638924201	14.7570543	0	0	0
novel_circ_002568	1.825534972	4.370464537	4.081738424	0	3.868279985	0
novel_circ_002588	27.38302458	22.39863075	0	7.825247669	0	0
novel_circ_002591	97.66612101	84.6777504	46.15504218	22.17153506	0	0
novel_circ_002593	1.825534972	5.463080671	6.907557334	0	0	0
novel_circ_002594	8.214907375	4.370464537	5.023678061	3.912623834	0	0
novel_circ_002600	290.2600606	128.9287038	25.74635006	118.682923	0	0
novel_circ_002601	102.2299584	51.89926637	20.40869212	74.33985285	0	0
novel_circ_002605	3.651069944	2.731540335	10.67531588	3.912623834	0	0
novel_circ_002606	147.8683327	105.983765	91.99610449	15.65049534	0	0
novel_circ_002607	5.476604917	3.277848402	0	0	38.68279985	0
novel_circ_002608	13.69151229	2.185232268	0	24.77995095	0	0
novel_circ_002614	5.476604917	0.546308067	3.453778667	0	0	0
novel_circ_002617	3.651069944	7.648312939	0.941939636	0	0	0
novel_circ_002620	5.476604917	1.092616134	12.24521527	0	0	0
novel_circ_002622	15.51704726	15.84293395	3.139798788	0	0	0
novel_circ_002626	1.825534972	2.731540335	18.83879273	0	0	0
novel_circ_002636	12.77874481	9.833545207	1.255919515	0	0	0
novel_circ_002643	0	2.185232268	0	2.60841589	23.20967991	0
novel_circ_002656	0.912767486	0	0	7.825247669	58.02419977	15.66377924
novel_circ_002662	0.912767486	0.546308067	1.883879273	0	0	0
novel_circ_002664	1.825534972	4.370464537	2.51183903	0	0	0
novel_circ_002665	1.825534972	2.731540335	3.139798788	0	0	0
novel_circ_002680	54.76604917	22.94493882	21.97859152	0	0	0
novel_circ_002681	0.912767486	2.731540335	2.51183903	0	0	0
novel_circ_002684	9.127674861	10.37985327	2.825818909	6.521039724	0	0
novel_circ_002697	47.46390928	11.47246941	0	6.521039724	0	0
novel_circ_002699	1.825534972	1.638924201	0	3.912623834	0	0
novel_circ_002700	3.651069944	2.731540335	3.139798788	0	0	0
novel_circ_002706	4.56383743	2.731540335	20.40869212	0	0	0
novel_circ_002710	14.60427978	6.555696805	0	1.304207945	0	0
